id,beaconAdvInt,beaconTxPower,beaconDeployed,beaconRSSI,beaconName,beaconMac,detectionTime,mobileModel,reg_date
119,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,194394.0608,SM-T713,04-07-17 16:54
120,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,198383.0903,SM-T713,04-07-17 16:54
121,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,200442.4051,SM-T713,04-07-17 16:54
122,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:E3,202374.7307,SM-T713,04-07-17 16:54
123,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,204382.5477,SM-T713,04-07-17 16:54
124,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,205407.5818,SM-T713,04-07-17 16:54
125,100,0,3,-54,DragBcon ,D0:B5:C2:CD:2D:BD,212449.8593,SM-T713,04-07-17 16:54
126,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,216469.5163,SM-T713,04-07-17 16:54
127,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,219542.769,SM-T713,04-07-17 16:54
128,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,224492.6818,SM-T713,04-07-17 16:54
129,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,227525.1626,SM-T713,04-07-17 16:54
130,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,228605.1828,SM-T713,04-07-17 16:54
131,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,236561.5656,SM-T713,04-07-17 16:54
132,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,239582.9312,SM-T713,04-07-17 16:54
133,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,240580.7514,SM-T713,04-07-17 16:54
134,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,241594.7734,SM-T713,04-07-17 16:54
135,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,243606.2156,SM-T713,04-07-17 16:54
136,100,0,3,-61,DragBcon ,D0:B5:C2:CD:29:49,245707.0334,SM-T713,04-07-17 16:54
137,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,246610.9255,SM-T713,04-07-17 16:54
138,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,250619.1731,SM-T713,04-07-17 16:54
139,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,260665.6367,SM-T713,04-07-17 16:54
140,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,262770.5568,SM-T713,04-07-17 16:54
141,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,265683.0457,SM-T713,04-07-17 16:54
142,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,266705.4156,SM-T713,04-07-17 16:54
143,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,267708.057,SM-T713,04-07-17 16:54
144,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,270729.7248,SM-T713,04-07-17 16:54
145,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,272711.4896,SM-T713,04-07-17 16:54
146,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,273814.2479,SM-T713,04-07-17 16:54
147,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,274823.098,SM-T713,04-07-17 16:54
148,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,278743.0325,SM-T713,04-07-17 16:54
149,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,278841.5381,SM-T713,04-07-17 16:54
150,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,280762.3992,SM-T713,04-07-17 16:54
151,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,284796.6594,SM-T713,04-07-17 16:54
152,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,285873.4449,SM-T713,04-07-17 16:54
153,100,0,3,-66,DragBcon ,D0:B5:C2:CD:29:49,290891.6536,SM-T713,04-07-17 16:54
154,100,0,3,-61,DragBcon ,D0:B5:C2:CD:29:49,295922.5105,SM-T713,04-07-17 16:54
155,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,300881.1488,SM-T713,04-07-17 16:54
156,100,0,3,-71,DragBcon ,D0:B5:C2:CD:29:49,303978.9236,SM-T713,04-07-17 16:54
157,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,304976.613,SM-T713,04-07-17 16:54
158,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,307998.238,SM-T713,04-07-17 16:54
159,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,308924.6805,SM-T713,04-07-17 16:54
160,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,310008.5225,SM-T713,04-07-17 16:54
161,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,315971.7459,SM-T713,04-07-17 16:54
162,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,317995.0941,SM-T713,04-07-17 16:54
163,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,320074.9139,SM-T713,04-07-17 16:54
164,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,322082.0762,SM-T713,04-07-17 16:54
165,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,325014.0011,SM-T713,04-07-17 16:54
166,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,326112.2995,SM-T713,04-07-17 16:54
167,100,0,3,-57,DragBcon ,D0:B5:C2:CD:2D:E3,327007.8041,SM-T713,04-07-17 16:54
168,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,329028.4184,SM-T713,04-07-17 16:54
169,100,0,3,-70,DragBcon ,D0:B5:C2:CD:29:49,330140.1475,SM-T713,04-07-17 16:54
170,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,331031.296,SM-T713,04-07-17 16:54
171,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,332139.3163,SM-T713,04-07-17 16:54
172,100,0,3,-55,DragBcon ,D0:B5:C2:CD:2D:E3,334018.8266,SM-T713,04-07-17 16:54
173,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,334148.148,SM-T713,04-07-17 16:54
174,100,0,3,-54,DragBcon ,D0:B5:C2:CD:2D:BD,336064.4937,SM-T713,04-07-17 16:54
175,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,337066.0024,SM-T713,04-07-17 16:54
176,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,339180.1291,SM-T713,04-07-17 16:54
177,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,341059.1898,SM-T713,04-07-17 16:54
178,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,342072.9007,SM-T713,04-07-17 16:54
179,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,342198.0511,SM-T713,04-07-17 16:54
180,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,343087.8939,SM-T713,04-07-17 16:54
181,100,0,3,-53,DragBcon ,D0:B5:C2:CD:2D:BD,344095.6563,SM-T713,04-07-17 16:54
182,100,0,3,-72,DragBcon ,D0:B5:C2:CD:29:49,345210.8828,SM-T713,04-07-17 16:54
183,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,346082.3355,SM-T713,04-07-17 16:54
184,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,347112.1333,SM-T713,04-07-17 16:54
185,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,347219.9003,SM-T713,04-07-17 16:54
186,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,348118.9753,SM-T713,04-07-17 16:54
187,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,348225.2792,SM-T713,04-07-17 16:54
188,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,349120.934,SM-T713,04-07-17 16:54
189,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,349228.8547,SM-T713,04-07-17 16:54
190,100,0,3,-65,DragBcon ,D0:B5:C2:CD:29:49,355268.0444,SM-T713,04-07-17 16:54
191,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,357172.8752,SM-T713,04-07-17 16:54
192,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,359283.3653,SM-T713,04-07-17 16:54
193,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,361166.8488,SM-T713,04-07-17 16:54
194,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,361188.0279,SM-T713,04-07-17 16:54
195,100,0,3,-62,DragBcon ,D0:B5:C2:CD:29:49,361291.129,SM-T713,04-07-17 16:54
196,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,362171.3654,SM-T713,04-07-17 16:54
197,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,363186.7296,SM-T713,04-07-17 16:54
198,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,363198.1359,SM-T713,04-07-17 16:54
199,100,0,3,-59,DragBcon ,D0:B5:C2:CD:2D:BD,364204.9531,SM-T713,04-07-17 16:54
200,100,0,3,-58,DragBcon ,D0:B5:C2:CD:2D:E3,366200.3726,SM-T713,04-07-17 16:54
201,100,0,3,-56,DragBcon ,D0:B5:C2:CD:2D:E3,367200.3834,SM-T713,04-07-17 16:54
202,100,0,3,-52,DragBcon ,D0:B5:C2:CD:2D:BD,368197.2026,SM-T713,04-07-17 16:54
203,100,0,3,-64,DragBcon ,D0:B5:C2:CD:29:49,368323.9482,SM-T713,04-07-17 16:54
